u0, u1, u2, u3, u4, u5, u6, u7, u8, u9, sk0, sk1, sk2, sk3, st0, st1, st2, st3, st4, st5, r1, r2, r3, r4, r5, r6, r7, r8, r9, r10, r11, r12, r13, r14, r15, r16, r17, r18, r19, r20, r21, r22, r23, r24, r25, r26
0x4c,0x0,0x4,0x2,0x0,0x0,0x3,0x0,0x2d,0xf,1,34,114,0,14,26,10,12,5,17,1,1,1,2,2,0,0,0,0,2,2,0,0,0,1,0,2,0,0,0,0,2,2,2,0,0,1,
0x48,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x28,0x7,4,33,36,0,17,20,6,9,2,19,0,0,0,2,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,3,3,3,2,2,2,
0x44,0x0,0x4,0x2,0x1,0x0,0x4,0x1,0x23,0x7,32,91,164,2,12,20,6,11,14,7,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,
0x41,0x0,0x4,0x2,0x0,0x0,0x1,0x0,0x1e,0x6,96,106,118,0,18,18,12,15,9,5,0,0,0,2,2,0,0,1,0,2,2,1,0,0,0,0,0,0,1,1,1,2,2,2,1,1,2,
0x44,0x0,0x4,0x2,0x0,0x0,0x3,0x0,0x28,0xb,97,106,113,0,16,17,9,6,2,14,1,1,1,2,2,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,2,
0x3c,0x0,0x4,0x2,0x0,0x0,0x3,0x0,0x2d,0x9,97,113,147,0,14,18,8,9,13,13,0,0,0,2,2,0,1,1,1,2,2,1,0,0,1,0,0,0,1,1,1,2,2,2,0,0,2,
0x44,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x32,0xc,45,56,57,0,12,24,8,17,12,10,0,0,0,2,2,1,0,0,1,2,2,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,2,
0x47,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x28,0x3,47,118,139,0,8,5,7,2,7,2,0,0,0,2,2,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,1,2,2,2,0,0,2,
0x2a,0x0,0x4,0x2,0x0,0x0,0x5,0x0,0x28,0x8,47,91,164,0,17,11,4,2,9,14,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,3,2,2,2,0,0,2,
0x33,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x23,0x9,50,104,113,0,13,20,14,11,3,16,0,0,0,2,2,0,0,1,0,2,2,1,0,0,0,0,0,0,1,1,1,2,2,2,1,1,2,
0x44,0x0,0x4,0x2,0x0,0x0,0x3,0x0,0x28,0xc,121,122,125,0,11,21,7,6,20,11,1,1,0,2,2,1,0,0,2,3,2,1,0,0,1,0,1,1,0,1,1,2,3,3,0,0,2,
0x47,0x0,0x4,0x2,0x0,0x0,0x3,0x0,0x28,0xb,27,36,124,0,15,18,8,3,12,15,1,1,1,3,3,1,0,1,2,2,2,1,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,
0x49,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x28,0xa,19,113,115,0,14,7,8,4,5,3,1,1,1,2,2,0,0,0,0,2,2,0,0,0,1,0,1,0,1,0,0,2,2,2,0,0,2,
0x34,0x0,0x4,0x2,0x0,0x0,0x5,0x0,0x2d,0x9,51,117,118,0,12,20,11,8,10,17,0,0,0,2,2,0,1,2,2,2,2,1,0,0,3,0,0,0,1,2,2,2,2,2,0,0,2,
0x51,0x0,0x4,0x2,0x0,0x0,0x5,0x0,0x28,0xd,117,138,146,0,19,17,7,10,15,23,0,0,0,3,3,0,0,0,2,2,2,0,0,0,3,0,0,0,0,2,0,3,3,3,1,1,2,
0x58,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x23,0xa,45,50,169,0,14,15,12,14,15,9,0,0,0,2,2,0,0,0,1,2,2,0,1,1,1,0,0,0,0,0,0,3,3,3,2,2,1,
0x4b,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x1e,0x6,92,96,127,2,8,11,8,5,1,3,1,1,1,3,3,1,0,0,1,2,2,1,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,
0x32,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x2d,0x9,85,105,113,0,14,12,19,7,10,6,1,1,1,2,2,1,0,0,1,3,3,1,0,0,2,0,0,0,0,0,0,3,3,3,0,0,1,
0x47,0x0,0x4,0x2,0x0,0x0,0x5,0x0,0x32,0xb,51,78,101,0,17,14,20,13,10,16,1,1,1,2,2,1,0,0,2,3,3,1,0,0,3,0,0,0,0,0,0,3,3,3,0,0,1,
0x57,0x0,0x4,0x2,0x0,0x0,0x4,0x0,0x32,0x9,50,122,128,0,8,13,9,6,7,15,0,0,0,2,2,0,1,1,1,2,2,1,0,0,2,0,0,0,1,1,1,2,2,2,0,0,1,
0x3e,0x0,0x4,0x3,0x0,0x0,0x6,0x0,0x46,0x18,99,130,150,0,24,30,23,21,18,18,1,1,1,3,3,1,1,1,2,3,3,1,1,1,3,1,1,1,1,2,1,3,3,3,1,1,3,
0x81,0x0,0x4,0x2,0x0,0x0,0x6,0x0,0x46,0x18,30,113,157,0,25,18,21,24,15,23,1,1,1,3,3,1,2,2,3,3,3,1,1,1,3,1,1,1,2,1,1,3,3,3,1,1,3,
0x80,0x0,0x4,0x2,0x0,0x0,0x6,0x0,0x50,0xf,27,131,163,0,22,7,12,13,24,4,2,2,2,3,3,3,1,1,3,3,3,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,
0x72,0x0,0x4,0x2,0x0,0x0,0x6,0x0,0x50,0x0,60,158,162,0,10,27,11,14,24,30,2,2,2,3,3,3,1,3,3,3,3,3,1,1,3,1,2,3,3,3,3,3,3,3,1,1,2,
0x8f,0x0,0x4,0x2,0x0,0x0,0x2,0x0,0x1e,0x3,27,118,122,0,8,14,13,19,7,14,0,0,0,0,0,0,1,1,1,3,3,1,1,1,1,0,0,0,1,1,2,0,0,0,0,1,2,
0x32,0x0,0x4,0x0,0x0,0x0,0x1,0x0,0x2d,0x10,13,22,103,0,8,4,7,4,9,7,0,0,0,0,0,0,0,1,2,3,3,2,2,1,2,0,1,1,1,2,0,1,3,0,1,1,2,
0x4d,0x0,0x5,0x2,0x0,0x0,0x3,0x0,0x23,0x2,139,149,162,0,11,8,14,9,11,7,0,0,0,0,0,0,1,3,1,1,1,3,1,1,1,1,0,0,2,2,2,0,0,0,2,2,0,
0x3c,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x28,0x4,37,95,132,0,13,5,11,14,11,9,1,1,1,0,0,1,0,2,0,0,0,2,0,0,1,0,1,1,2,2,2,0,0,0,2,2,1,
0x3f,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x1e,0x1,19,54,78,0,6,11,14,18,8,7,0,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,0,0,2,2,2,2,2,2,3,3,0,
0x3e,0x0,0x5,0x2,0x1,0x0,0x3,0x1,0x1e,0x0,46,78,117,0,11,2,13,7,12,8,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,1,1,1,3,3,0,
0x36,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x28,0x4,50,56,57,0,17,13,10,12,5,19,0,0,0,1,1,0,0,2,0,1,1,2,0,0,0,0,0,0,2,2,2,1,1,1,2,2,1,
0x45,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x23,0x6,86,118,164,0,13,8,16,8,13,14,1,1,1,1,1,1,0,2,1,0,0,2,0,0,1,0,0,0,2,2,2,0,0,0,2,2,1,
0x41,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x28,0x4,139,143,163,0,12,8,9,9,4,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,1,0,0,0,3,3,3,0,0,0,2,2,1,
0x33,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x2d,0x3,47,64,141,0,13,7,16,20,9,7,1,1,0,0,0,1,0,2,1,0,0,2,0,0,1,0,1,1,2,2,2,0,0,0,2,2,1,
0x40,0x0,0x5,0x2,0x1,0x0,0x3,0x1,0x28,0x7,41,72,147,2,8,8,7,13,11,14,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,
0x3a,0x0,0x5,0x2,0x0,0x0,0x2,0x0,0x23,0x2,78,97,112,0,8,4,11,17,13,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,2,2,0,
0x2f,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x23,0x0,50,78,104,0,11,4,8,14,14,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,2,2,0,
0x30,0x0,0x5,0x2,0x0,0x0,0x2,0x0,0x2d,0x5,83,115,127,0,12,10,16,11,14,5,0,0,0,1,1,0,0,2,0,1,1,2,0,0,0,0,0,0,2,2,2,1,2,2,2,2,1,
0x40,0x0,0x5,0x2,0x0,0x0,0x5,0x0,0x23,0x6,37,45,109,3,15,10,17,20,11,2,1,1,1,1,1,1,0,2,0,0,0,2,0,0,0,0,1,1,2,2,2,1,1,1,3,3,0,
0x4a,0x0,0x5,0x2,0x1,0x0,0x4,0x1,0x2d,0x4,4,22,169,2,9,11,6,3,10,9,0,0,0,1,1,0,0,2,1,1,1,2,0,0,1,0,0,0,2,2,2,1,1,1,2,2,1,
0x36,0x0,0x5,0x3,0x1,0x0,0x4,0x1,0x1e,0x2,72,96,127,2,14,9,16,12,20,12,0,0,0,0,0,0,0,3,1,0,0,2,1,1,1,0,0,0,3,2,2,1,1,1,3,3,0,
0x4c,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x28,0x5,43,89,164,0,17,10,15,16,7,14,0,0,0,0,0,0,1,3,1,1,0,3,0,0,1,0,0,0,3,3,3,1,1,1,2,2,1,
0x4c,0x0,0x5,0x2,0x0,0x0,0x5,0x0,0x28,0x6,37,78,94,1,16,8,14,19,5,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,0,0,3,3,3,0,0,0,3,3,1,
0x41,0x0,0x5,0x2,0x1,0x0,0x4,0x1,0x28,0x7,95,96,153,0,20,5,19,13,20,4,1,1,1,0,0,1,0,2,0,0,0,2,1,1,0,0,1,1,2,2,2,1,1,1,3,3,0,
0x4d,0x0,0x5,0x2,0x1,0x0,0x3,0x1,0x23,0xc,4,32,111,0,23,19,8,7,14,3,0,0,0,0,0,0,0,2,3,0,0,3,0,0,1,1,0,0,2,2,2,1,1,1,2,2,0,
0x45,0x0,0x5,0x2,0x0,0x0,0x5,0x0,0x32,0x12,81,89,103,5,23,16,12,9,11,8,1,0,0,1,0,1,1,2,3,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,
0x5a,0x0,0x5,0x2,0x0,0x0,0x5,0x0,0x32,0x7,75,82,90,0,21,19,23,20,12,14,2,2,2,0,0,2,0,2,1,0,0,2,0,0,1,0,2,2,2,3,2,0,0,0,2,2,2,
0x65,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x2d,0x7,10,90,98,0,19,13,9,7,14,5,0,0,1,1,0,1,1,2,2,1,1,2,1,1,1,1,0,0,2,2,2,1,1,1,2,2,1,
0x49,0x0,0x5,0x2,0x0,0x0,0x6,0x0,0x37,0x18,91,101,107,3,22,20,24,23,15,18,1,2,2,1,0,2,1,3,2,1,1,3,1,1,3,1,2,2,3,3,3,1,1,1,3,3,1,
0x81,0x0,0x5,0x2,0x0,0x0,0x6,0x0,0x32,0xb,32,148,157,1,24,10,19,26,1,15,1,1,1,0,0,1,1,2,2,0,0,2,0,0,3,0,1,1,2,2,2,0,0,0,2,2,3,
0x59,0x0,0x5,0x2,0x0,0x0,0x5,0x0,0x41,0x19,74,99,115,0,18,23,25,24,30,21,3,3,3,2,1,3,1,3,2,1,1,1,1,1,2,1,3,3,2,2,2,2,2,2,3,3,1,
0x92,0x0,0x5,0x2,0x0,0x0,0x4,0x0,0x23,0x4,39,45,114,0,14,15,19,13,2,3,0,1,0,0,0,0,3,3,1,2,2,2,1,1,0,0,0,0,1,2,2,0,0,0,0,0,0,
0x3f,0x0,0x6,0x3,0x0,0x0,0x2,0x0,0x28,0x13,33,45,156,0,11,7,15,8,15,4,2,2,1,1,1,2,1,1,3,2,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,
0x3e,0x0,0x6,0x2,0x1,0x0,0x4,0x1,0x1e,0x13,39,46,89,0,11,13,14,15,8,11,2,2,2,1,1,1,0,1,2,0,0,1,0,0,2,0,0,0,2,2,2,1,1,0,1,1,1,
0x44,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x23,0x10,4,21,113,0,16,11,18,12,16,19,1,1,2,2,2,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,2,1,1,2,1,1,
0x52,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x1e,0xd,1,64,68,0,13,1,5,4,9,20,1,1,1,3,3,2,0,0,2,0,0,2,0,0,2,0,0,0,0,1,1,1,2,2,2,1,0,
0x37,0x0,0x6,0x2,0x1,0x0,0x4,0x1,0x28,0x12,92,114,127,0,11,18,10,16,9,12,2,2,1,3,3,1,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,2,1,0,0,1,
0x44,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x23,0x10,54,144,165,0,16,17,14,14,13,8,2,2,2,2,2,2,0,1,2,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,1,1,1,
0x4a,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x2d,0x12,80,101,141,0,17,11,17,13,15,12,2,2,2,1,1,2,1,1,3,0,0,1,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,
0x4c,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x32,0x14,4,53,68,3,16,10,20,22,4,12,2,2,1,2,2,3,0,0,3,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,
0x4a,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x2d,0xc,76,83,150,1,14,13,15,7,7,4,1,1,1,1,1,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,1,0,0,2,0,0,2,
0x3d,0x0,0x6,0x2,0x1,0x0,0x3,0x1,0x19,0xd,1,4,16,0,10,1,5,9,9,17,1,1,1,2,2,2,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
0x30,0x0,0x6,0x1,0x1,0x0,0x3,0x1,0x19,0xd,4,22,51,0,13,7,8,4,2,18,2,2,2,1,1,1,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,
0x31,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x2d,0x14,7,81,82,3,14,13,17,12,7,21,2,3,2,2,2,2,0,0,3,0,1,0,0,0,3,0,1,0,0,2,1,0,0,0,0,1,1,
0x53,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x2d,0x15,10,25,81,3,15,11,14,15,12,19,1,3,2,2,2,2,2,2,3,1,1,1,0,0,3,0,2,2,1,0,2,2,0,0,0,0,0,
0x54,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x28,0x16,7,10,16,3,20,11,17,13,11,20,2,2,2,2,2,2,0,0,3,0,1,1,2,2,3,0,0,0,0,0,0,2,2,2,2,2,0,
0x5f,0x0,0x6,0x1,0x0,0x0,0x5,0x0,0x32,0x11,30,39,87,0,19,7,19,13,13,18,1,1,1,3,3,2,0,0,2,1,1,0,1,1,2,0,0,0,0,0,0,2,2,2,0,0,0,
0x4f,0x0,0x6,0x1,0x0,0x0,0x5,0x0,0x28,0x13,94,105,108,3,15,8,20,12,10,12,1,1,2,2,2,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,0,2,2,2,2,1,0,
0x4c,0x0,0x6,0x2,0x0,0x0,0x6,0x0,0x32,0x17,1,92,132,0,18,12,18,14,10,14,2,2,2,3,3,2,1,1,3,0,0,0,0,0,3,0,0,0,0,0,0,1,2,2,2,1,1,
0x56,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x32,0x16,45,81,98,0,17,12,20,11,20,15,2,2,2,2,2,3,1,0,3,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,
0x55,0x0,0x6,0x1,0x0,0x0,0x5,0x0,0x32,0x18,108,111,151,3,24,3,25,22,4,1,1,1,1,1,1,1,0,0,3,0,0,0,0,0,3,0,1,1,0,2,0,1,0,0,0,1,0,
0x49,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x3c,0x14,80,85,151,5,23,1,18,24,12,12,2,2,2,2,2,1,1,1,3,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,
0x55,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x46,0x1e,7,68,138,0,24,30,23,21,18,21,2,2,3,2,2,2,1,2,3,1,3,2,1,1,3,0,2,1,0,2,0,1,0,0,0,0,1,
0x7c,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x37,0x17,86,103,108,5,17,9,18,20,10,12,1,1,1,1,1,2,2,2,3,0,1,1,1,1,3,0,1,1,2,2,2,1,0,0,0,0,1,
0x52,0x0,0x6,0x2,0x0,0x0,0x4,0x0,0x32,0xf,1,104,144,0,23,14,10,15,6,8,1,1,1,1,1,1,1,1,3,0,0,1,1,1,3,1,1,1,1,1,1,0,1,1,0,0,3,
0x4e,0x0,0x6,0x1,0x0,0x0,0x4,0x0,0x2d,0x16,84,104,107,3,27,0,27,7,0,0,1,1,1,1,1,1,0,1,3,0,0,0,2,2,3,0,0,0,0,2,0,2,1,1,1,1,0,
0x41,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x2d,0x17,51,80,101,2,20,1,24,21,18,19,0,0,0,0,0,2,1,0,2,0,1,1,1,1,3,0,0,1,1,2,1,2,0,0,0,0,1,
0x5b,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x28,0x16,80,82,93,5,16,1,17,29,5,13,0,2,0,2,0,0,0,1,3,0,0,1,0,0,2,0,0,0,1,2,1,0,0,0,1,1,1,
0x4c,0x0,0x6,0x2,0x0,0x0,0x5,0x0,0x3c,0x15,1,99,153,2,24,9,21,24,23,18,2,2,2,3,3,1,1,1,3,1,1,1,1,1,3,0,0,0,0,2,0,1,1,1,1,1,1,
0x6d,0x0,0x6,0x2,0x0,0x0,0x6,0x0,0x46,0x1c,72,85,87,5,25,24,23,15,17,20,2,2,3,2,1,3,2,2,3,1,2,2,1,1,3,1,1,1,3,3,2,2,0,0,0,0,2,
0x7d,0x0,0x6,0x2,0x0,0x0,0x6,0x0,0x4b,0x1b,7,110,130,3,25,24,25,22,23,13,2,2,2,2,2,2,1,1,3,1,1,2,1,1,3,1,2,2,2,2,2,0,0,0,0,1,2,
0x7f,0x0,0x6,0x2,0x1,0x0,0x5,0x1,0x3c,0x15,22,47,153,2,10,12,11,22,15,10,1,1,1,1,0,0,1,1,3,1,1,1,1,1,3,0,1,1,1,2,1,0,0,0,1,0,2,
0x51,0x0,0x7,0x2,0x1,0x0,0x3,0x1,0x28,0xb,127,147,165,0,11,12,13,8,18,15,0,0,0,0,0,0,3,3,3,1,1,3,1,1,3,1,0,0,2,2,2,0,0,0,0,0,0,
0x47,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x2d,0xd,68,83,109,3,6,1,23,15,4,6,1,1,1,0,0,2,2,2,2,0,0,2,0,0,3,0,0,2,2,2,2,0,0,0,0,0,1,
0x44,0x0,0x7,0x2,0x0,0x0,0x3,0x0,0x23,0x6,39,43,54,0,17,13,17,8,11,4,0,0,0,0,0,0,2,2,2,0,0,2,1,1,2,0,0,0,2,2,2,1,1,1,1,1,0,
0x43,0x0,0x7,0x2,0x0,0x0,0x4,0x0,0x23,0x5,74,82,112,0,14,8,12,11,18,9,0,0,0,1,1,0,2,2,2,0,0,2,0,0,2,0,0,0,2,2,2,1,1,1,1,1,0,
0x41,0x0,0x7,0x2,0x0,0x0,0x4,0x0,0x32,0xa,78,96,107,0,15,17,12,9,4,8,0,0,0,1,1,0,2,2,2,1,1,2,0,0,2,0,0,0,2,2,3,1,1,1,0,0,0,
0x41,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x1e,0x8,53,57,164,1,12,8,15,20,1,11,0,0,0,0,0,0,2,3,2,0,0,3,0,0,2,0,0,0,3,3,3,0,0,0,1,1,0,
0x42,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x2d,0xd,22,34,36,0,17,7,19,9,12,8,1,1,1,1,1,1,2,2,3,0,0,2,0,0,3,0,0,0,2,2,2,0,0,0,0,0,1,
0x43,0x0,0x7,0x2,0x1,0x0,0x4,0x1,0x32,0xc,68,121,132,2,9,6,6,20,8,12,0,0,0,0,0,1,2,2,3,0,0,3,0,0,3,0,0,1,2,3,2,0,0,0,0,0,1,
0x3b,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x2d,0x9,19,95,149,0,17,19,23,9,12,10,1,1,1,1,0,1,2,2,2,0,0,2,0,0,2,0,1,1,1,1,1,1,1,0,0,0,1,
0x4d,0x0,0x7,0x2,0x0,0x0,0x4,0x0,0x28,0x8,115,128,139,0,17,13,16,8,11,10,0,0,0,0,0,0,2,2,2,0,0,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,
0x3f,0x0,0x7,0x2,0x0,0x0,0x4,0x0,0x1e,0xa,19,27,30,1,6,10,11,17,7,14,0,0,0,0,0,0,2,3,2,0,0,3,1,1,2,0,0,0,3,3,3,0,0,0,1,1,2,
0x42,0x0,0x7,0x2,0x1,0x0,0x3,0x1,0x23,0xc,72,74,166,0,17,4,10,3,15,9,0,0,0,2,1,1,2,2,2,0,0,2,0,0,2,0,0,0,2,2,2,1,1,1,1,1,1,
0x3d,0x0,0x7,0x2,0x1,0x0,0x4,0x1,0x23,0x9,10,36,87,2,16,19,19,12,13,6,0,0,0,3,1,0,2,2,2,0,0,2,1,1,2,0,0,0,2,2,2,1,1,1,1,1,0,
0x4f,0x0,0x7,0x2,0x1,0x0,0x4,0x1,0x28,0xa,90,117,128,0,19,3,21,17,19,6,0,0,0,1,1,0,2,3,2,1,1,3,0,0,2,0,0,1,3,3,3,1,1,0,1,1,1,
0x53,0x0,0x7,0x2,0x0,0x0,0x3,0x0,0x23,0x4,46,115,125,0,7,2,14,7,4,1,0,0,0,1,0,1,2,2,2,0,0,2,0,0,2,0,0,1,2,2,2,0,0,0,0,0,1,
0x2c,0x0,0x7,0x2,0x1,0x0,0x4,0x1,0x28,0x7,1,4,165,0,9,15,6,8,13,4,2,2,0,1,0,0,2,2,2,0,0,2,0,0,2,0,2,0,2,2,2,1,1,0,0,0,0,
0x3e,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x28,0xd,78,93,98,1,9,20,17,16,8,5,1,1,1,2,1,2,2,2,2,0,0,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,3,
0x4a,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x32,0x10,25,93,133,0,21,2,26,19,15,13,0,1,1,1,0,2,2,2,3,1,1,2,0,0,3,0,0,2,2,3,2,3,0,0,0,0,0,
0x5f,0x0,0x7,0x2,0x0,0x0,0x6,0x0,0x3c,0x19,10,13,60,0,20,24,14,20,15,27,1,1,2,3,1,3,2,2,3,1,1,3,1,1,3,1,1,2,3,3,3,1,1,1,1,1,1,
0x7a,0x0,0x7,0x2,0x0,0x0,0x6,0x0,0x28,0xa,7,82,99,0,14,13,17,12,7,1,0,0,0,1,0,1,2,2,2,1,1,2,0,0,2,0,0,0,2,2,2,0,0,0,0,0,1,
0x3b,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x37,0xc,39,87,99,5,16,11,18,12,16,19,0,0,1,2,0,2,2,2,3,1,1,2,0,0,3,0,0,1,2,2,2,0,0,0,0,0,1,
0x55,0x0,0x7,0x2,0x0,0x0,0x5,0x0,0x46,0x14,1,16,138,5,23,21,25,18,15,20,1,1,3,2,1,2,2,2,3,1,1,3,1,1,3,1,1,2,3,3,3,1,1,1,1,1,1,
0x7a,0x0,0x7,0x2,0x0,0x0,0x6,0x0,0x4b,0x1a,49,121,123,0,24,20,30,20,12,14,2,2,2,2,1,2,2,2,3,1,1,3,1,1,3,0,2,2,1,1,1,1,1,1,1,2,1,
0x78,0x0,0x7,0x2,0x1,0x0,0x5,0x1,0x28,0x1,58,118,158,0,11,20,1,2,21,5,0,0,0,0,0,0,2,2,3,0,0,2,0,0,2,0,0,0,2,3,2,1,0,0,0,0,1,
0x38,0x0,0x7,0x2,0x1,0x0,0x4,0x1,0x32,0xd,113,127,132,2,14,12,15,12,16,10,0,0,0,1,1,1,2,2,3,1,1,3,0,0,3,0,0,0,2,2,2,1,1,1,0,0,1,
0x4d,0x0,0x7,0x2,0x1,0x0,0x4,0x0,0x28,0x8,19,132,123,0,5,21,13,11,14,21,0,0,2,1,1,0,3,3,3,0,1,2,0,0,2,0,0,1,1,1,3,1,0,0,0,0,0,
0x48,0x0,0x7,0x1,0x0,0x0,0x6,0x0,0x41,0x14,19,132,150,5,27,13,24,23,19,21,0,0,0,2,2,3,3,3,3,1,1,2,1,1,3,1,0,3,1,3,3,1,0,1,1,2,2,
0x3b,0x0,0x8,0x3,0x0,0x0,0x4,0x0,0x28,0xc,4,51,52,0,13,11,9,18,17,15,0,0,0,0,0,2,1,1,3,1,1,1,1,1,3,1,0,2,0,0,0,0,0,0,0,0,1,
0x43,0x0,0x8,0x2,0x0,0x0,0x4,0x0,0x32,0xe,34,68,169,0,14,15,17,12,9,13,1,1,1,0,0,2,0,0,3,0,0,2,0,0,3,0,1,2,0,0,3,1,1,1,0,0,1,
0x3d,0x0,0x8,0x2,0x0,0x0,0x3,0x0,0x23,0xa,1,105,162,0,12,10,14,6,17,12,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,2,0,0,0,0,1,1,1,1,1,0,
0x37,0x0,0x8,0x2,0x1,0x0,0x4,0x1,0x23,0xa,34,35,157,0,16,13,5,14,14,7,0,0,0,1,1,2,2,0,2,0,0,0,0,0,2,0,0,2,0,0,0,1,1,1,1,1,1,
0x39,0x0,0x8,0x2,0x0,0x0,0x5,0x0,0x2d,0xc,10,21,160,0,8,23,11,12,3,19,0,0,0,1,1,2,0,0,2,1,1,0,0,0,2,0,0,2,0,0,0,1,1,1,0,0,1,
0x3c,0x0,0x8,0x2,0x0,0x0,0x4,0x0,0x1e,0x8,21,84,106,0,9,13,14,17,7,11,0,0,0,0,0,2,0,1,2,0,0,1,0,0,2,0,0,2,1,1,1,0,0,0,1,1,1,
0x3a,0x0,0x8,0x2,0x0,0x0,0x5,0x0,0x2d,0xe,54,58,165,0,15,11,8,6,11,19,1,1,1,1,1,2,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,
0x3d,0x0,0x8,0x2,0x0,0x0,0x4,0x0,0x2d,0xc,22,94,107,0,14,4,20,21,10,13,0,0,0,0,0,2,1,1,3,0,0,1,0,0,3,0,0,2,1,1,1,0,0,0,0,0,2,
0x47,0x0,0x8,0x2,0x1,0x0,0x4,0x1,0x23,0x6,118,122,163,0,13,9,7,4,7,11,0,0,0,0,0,2,1,1,2,1,1,2,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,
0x34,0x0,0x8,0x2,0x0,0x0,0x3,0x0,0x28,0x8,78,141,149,0,8,13,11,14,7,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,
